item_id,category,is_eligible,price,cost_price,is_discounted,discount_rate,rating,Origin,grass_date
90026,服装,Y,78,45,False,0.0,2,江苏,2025/12/09
90027,数码,Y,128,49,False,0.0,4,浙江,2025/12/09
90028,食品,N,236,76,False,0.0,3,江苏,2025/12/09
90029,数码,N,48,18,True,0.2,3,江苏,2025/12/09
90030,服装,Y,414,135,False,0.0,2,山东,2025/12/09
90031,食品,Y,356,197,False,0.0,3,浙江,2025/12/09
90032,服装,Y,185,98,False,0.0,3,浙江,2025/12/09
90033,服装,N,241,125,True,0.3,1,广东,2025/12/09
90034,服装,Y,152,75,True,0.2,5,山东,2025/12/09
90035,服装,Y,465,238,False,0.0,5,山东,2025/12/09
90036,数码,Y,332,165,False,0.0,1,福建,2025/12/09
90037,服装,Y,209,120,False,0.0,4,浙江,2025/12/09
90038,食品,Y,220,83,False,0.0,1,广东,2025/12/09
90039,服装,Y,98,57,False,0.0,5,浙江,2025/12/09
90040,服装,Y,294,91,False,0.0,3,福建,2025/12/09
90041,食品,N,83,39,True,0.2,5,山东,2025/12/09
90042,服装,Y,91,36,False,0.0,2,山东,2025/12/09
90043,食品,Y,493,163,False,0.0,1,福建,2025/12/09
90044,服装,Y,423,216,False,0.0,2,山东,2025/12/09
90045,服装,Y,206,77,True,0.2,5,江苏,2025/12/09
90046,食品,Y,456,236,False,0.0,2,福建,2025/12/09
90047,食品,Y,153,54,True,0.1,2,山东,2025/12/09
90048,食品,Y,248,88,False,0.0,5,江苏,2025/12/09
90049,数码,Y,95,50,True,0.2,5,福建,2025/12/09
90050,食品,Y,197,75,False,0.0,5,浙江,2025/12/09
90051,食品,Y,265,99,False,0.0,5,福建,2025/12/09
90052,服装,Y,108,45,False,0.0,2,江苏,2025/12/09
90053,食品,N,115,54,False,0.0,5,浙江,2025/12/09
90054,食品,Y,177,60,False,0.0,1,广东,2025/12/09
90055,服装,N,431,135,False,0.0,1,福建,2025/12/09
90056,服装,Y,128,61,True,0.2,1,山东,2025/12/09
90057,服装,Y,306,139,True,0.2,1,浙江,2025/12/09
90058,数码,Y,104,41,False,0.0,4,广东,2025/12/09
90059,服装,Y,420,207,False,0.0,1,江苏,2025/12/09
90060,数码,Y,260,107,False,0.0,5,江苏,2025/12/09
90061,数码,Y,311,140,True,0.2,2,广东,2025/12/09
90062,数码,Y,230,81,False,0.0,2,福建,2025/12/09
90063,数码,Y,190,81,False,0.0,3,浙江,2025/12/09
90064,数码,Y,229,99,True,0.2,1,福建,2025/12/09
90065,食品,Y,158,71,True,0.2,1,江苏,2025/12/09
90066,服装,Y,136,74,True,0.3,4,浙江,2025/12/09
90067,数码,N,452,239,False,0.0,1,山东,2025/12/09
90068,数码,Y,228,89,False,0.0,2,福建,2025/12/09
90069,服装,Y,402,224,False,0.0,4,福建,2025/12/09
90070,数码,Y,118,58,True,0.1,4,广东,2025/12/09
90071,服装,Y,449,166,False,0.0,4,福建,2025/12/09
90072,服装,Y,332,150,False,0.0,2,浙江,2025/12/09
90073,数码,Y,419,172,False,0.0,3,浙江,2025/12/09
90074,数码,N,491,244,False,0.0,3,福建,2025/12/09
90075,服装,Y,82,38,False,0.0,1,广东,2025/12/09
90076,数码,Y,179,97,False,0.0,5,山东,2025/12/09
90077,食品,Y,459,264,False,0.0,2,福建,2025/12/09
90078,食品,Y,51,17,False,0.0,1,江苏,2025/12/09
90079,食品,Y,399,206,True,0.1,5,江苏,2025/12/09
90080,服装,Y,236,105,True,0.2,1,江苏,2025/12/09
90081,食品,Y,441,188,False,0.0,3,山东,2025/12/09
90082,服装,Y,371,156,False,0.0,5,山东,2025/12/09
90083,食品,Y,185,76,True,0.2,4,山东,2025/12/09
90084,服装,Y,140,69,True,0.2,3,江苏,2025/12/09
90085,数码,Y,438,163,False,0.0,3,福建,2025/12/09
90086,服装,Y,270,158,False,0.0,1,浙江,2025/12/09
90087,服装,Y,339,192,False,0.0,2,福建,2025/12/09
90088,服装,Y,154,67,False,0.0,5,浙江,2025/12/09
90089,服装,Y,278,237,True,0.3,5,福建,2025/12/09
90090,食品,Y,119,43,False,0.0,2,广东,2025/12/09
90091,数码,N,99,30,False,0.0,1,山东,2025/12/09
90092,数码,Y,111,66,False,0.0,5,福建,2025/12/09
90093,服装,Y,97,39,False,0.0,2,山东,2025/12/09
90094,服装,Y,97,52,False,0.0,5,山东,2025/12/09
90095,食品,Y,372,216,False,0.0,2,浙江,2025/12/09
90096,数码,Y,361,154,True,0.1,2,浙江,2025/12/09
90097,数码,Y,468,279,False,0.0,4,江苏,2025/12/09
90098,服装,Y,95,42,False,0.0,2,山东,2025/12/09
90099,数码,Y,40,21,True,0.2,3,江苏,2025/12/09
90100,数码,Y,233,169,True,0.3,1,浙江,2025/12/09
90101,食品,Y,273,104,True,0.2,3,广东,2025/12/09
90102,服装,Y,471,163,False,0.0,1,广东,2025/12/09
90103,服装,Y,473,171,False,0.0,2,江苏,2025/12/09
90104,数码,N,81,40,False,0.0,2,山东,2025/12/09
90105,服装,Y,66,22,False,0.0,2,江苏,2025/12/09
90106,食品,Y,393,246,True,0.1,3,福建,2025/12/09
90107,服装,Y,402,128,False,0.0,2,福建,2025/12/09
90108,数码,Y,53,18,False,0.0,1,山东,2025/12/09
90109,服装,Y,360,221,True,0.1,4,浙江,2025/12/09
90110,服装,Y,441,153,False,0.0,1,广东,2025/12/09
90111,数码,N,105,45,False,0.0,2,江苏,2025/12/09
90112,食品,Y,316,162,False,0.0,5,山东,2025/12/09
90113,食品,N,218,123,False,0.0,2,山东,2025/12/09
90114,食品,Y,388,182,False,0.0,4,福建,2025/12/09
90115,服装,Y,362,199,False,0.0,4,江苏,2025/12/09
90116,数码,Y,183,88,False,0.0,1,广东,2025/12/09
90117,数码,Y,160,82,True,0.2,5,福建,2025/12/09
90118,服装,Y,397,235,True,0.2,2,浙江,2025/12/09
90119,服装,N,341,217,True,0.2,1,山东,2025/12/09
90120,数码,Y,252,144,False,0.0,5,广东,2025/12/09
90121,服装,Y,315,111,False,0.0,2,广东,2025/12/09
90122,服装,N,67,33,True,0.1,5,山东,2025/12/09
90123,服装,Y,173,79,False,0.0,1,江苏,2025/12/09
90124,食品,Y,325,106,False,0.0,3,江苏,2025/12/09
90125,食品,Y,119,65,False,0.0,1,福建,2025/12/09
90126,数码,Y,485,267,False,0.0,2,广东,2025/12/09
90127,食品,N,375,122,False,0.0,2,山东,2025/12/09
90128,数码,Y,86,36,False,0.0,5,浙江,2025/12/09
90129,食品,Y,439,174,False,0.0,2,江苏,2025/12/09
90130,数码,Y,65,20,False,0.0,1,浙江,2025/12/09
90131,食品,Y,403,123,False,0.0,1,浙江,2025/12/09
90132,数码,Y,134,70,False,0.0,5,浙江,2025/12/09
90133,服装,Y,402,143,False,0.0,1,福建,2025/12/09
90134,食品,Y,381,156,False,0.0,5,浙江,2025/12/09
90135,食品,Y,126,75,False,0.0,3,福建,2025/12/09
90136,食品,Y,108,58,False,0.0,5,江苏,2025/12/09
90137,数码,Y,128,63,True,0.3,5,广东,2025/12/09
90138,食品,Y,392,185,False,0.0,4,江苏,2025/12/09
90139,数码,Y,317,181,False,0.0,1,广东,2025/12/09
90140,服装,Y,472,249,False,0.0,5,山东,2025/12/09
90141,服装,Y,168,86,True,0.2,1,山东,2025/12/09
90142,数码,Y,289,88,False,0.0,5,浙江,2025/12/09
90143,服装,Y,388,146,False,0.0,2,福建,2025/12/09
90144,数码,Y,375,150,False,0.0,3,山东,2025/12/09
90145,数码,Y,321,110,False,0.0,4,山东,2025/12/09
90146,服装,Y,136,72,True,0.2,3,山东,2025/12/09
90147,服装,Y,192,87,True,0.1,1,江苏,2025/12/09
90148,数码,Y,376,165,True,0.2,5,福建,2025/12/09
90149,食品,Y,71,33,False,0.0,1,福建,2025/12/09
90150,服装,Y,258,93,False,0.0,4,山东,2025/12/09
90151,食品,Y,234,146,True,0.3,3,浙江,2025/12/09
90152,食品,Y,358,219,True,0.2,5,广东,2025/12/09
90153,服装,Y,83,26,False,0.0,1,浙江,2025/12/09
90154,数码,Y,143,98,True,0.2,1,山东,2025/12/09
90155,食品,Y,299,129,True,0.3,3,广东,2025/12/09
90156,食品,Y,292,131,False,0.0,2,山东,2025/12/09
90157,服装,Y,218,125,True,0.1,2,山东,2025/12/09
90158,食品,Y,82,34,False,0.0,2,广东,2025/12/09
90159,食品,Y,83,28,False,0.0,4,山东,2025/12/09
90160,食品,Y,201,104,False,0.0,5,山东,2025/12/09
90161,食品,Y,392,196,False,0.0,3,福建,2025/12/09
90162,数码,Y,104,40,True,0.2,4,广东,2025/12/09
90163,数码,Y,419,216,False,0.0,5,福建,2025/12/09
90164,服装,Y,103,40,False,0.0,3,浙江,2025/12/09
90165,数码,Y,497,155,False,0.0,4,江苏,2025/12/09
90166,食品,Y,249,86,False,0.0,3,江苏,2025/12/09
90167,服装,Y,116,61,True,0.2,2,江苏,2025/12/09
90168,数码,Y,328,165,False,0.0,3,广东,2025/12/09
90169,食品,Y,61,30,False,0.0,4,福建,2025/12/09
90170,数码,Y,260,139,False,0.0,3,山东,2025/12/09
90171,食品,Y,467,214,False,0.0,1,广东,2025/12/09
90172,食品,Y,105,43,False,0.0,5,山东,2025/12/09
90173,食品,Y,141,77,False,0.0,3,江苏,2025/12/09
90174,食品,Y,118,51,False,0.0,1,江苏,2025/12/09
90175,服装,Y,198,100,False,0.0,1,江苏,2025/12/09
90176,服装,Y,138,88,True,0.1,2,江苏,2025/12/09
90177,服装,Y,474,217,False,0.0,5,江苏,2025/12/09
90178,食品,Y,112,46,False,0.0,2,广东,2025/12/09
90179,服装,Y,86,31,True,0.1,5,福建,2025/12/09
90180,食品,Y,288,148,False,0.0,1,山东,2025/12/09
90181,服装,N,288,213,True,0.2,2,山东,2025/12/09
90182,服装,Y,373,187,False,0.0,4,广东,2025/12/09
90183,服装,Y,231,126,True,0.1,2,浙江,2025/12/09
90184,数码,Y,389,151,True,0.2,1,浙江,2025/12/09
90185,食品,Y,439,198,False,0.0,3,福建,2025/12/09
90186,服装,Y,228,168,True,0.2,4,山东,2025/12/09
90187,食品,Y,492,225,False,0.0,1,浙江,2025/12/09
90188,服装,Y,156,85,False,0.0,1,山东,2025/12/09
90189,服装,Y,221,117,False,0.0,1,山东,2025/12/09
90190,服装,N,478,229,False,0.0,1,广东,2025/12/09
90191,食品,Y,194,97,True,0.2,4,江苏,2025/12/09
90192,食品,Y,195,106,False,0.0,5,浙江,2025/12/09
90193,食品,Y,262,150,False,0.0,5,广东,2025/12/09
90194,数码,Y,238,114,False,0.0,3,广东,2025/12/09
90195,服装,Y,71,35,True,0.2,1,浙江,2025/12/09
90196,食品,Y,377,200,False,0.0,3,浙江,2025/12/09
90197,食品,Y,159,73,True,0.2,4,山东,2025/12/09
90198,数码,Y,180,124,True,0.2,5,广东,2025/12/09
90199,数码,Y,134,52,True,0.1,2,广东,2025/12/09
90200,食品,Y,358,161,False,0.0,1,广东,2025/12/09
90001,服装,Y,268,96,False,0.0,2,江苏,2025/12/10
90002,服装,Y,352,255,True,0.2,3,山东,2025/12/10
90003,食品,Y,264,162,True,0.2,1,广东,2025/12/10
90004,服装,Y,486,282,False,0.0,2,浙江,2025/12/10
90005,数码,Y,141,47,False,0.0,4,江苏,2025/12/10
90006,服装,Y,214,162,True,0.3,5,福建,2025/12/10
90007,食品,Y,112,49,False,0.0,5,江苏,2025/12/10
90008,服装,Y,232,124,False,0.0,3,广东,2025/12/10
90009,数码,Y,462,164,False,0.0,3,浙江,2025/12/10
90010,食品,Y,461,272,False,0.0,1,浙江,2025/12/10
90011,服装,Y,124,49,False,0.0,5,山东,2025/12/10
90012,服装,Y,295,176,False,0.0,3,浙江,2025/12/10
90013,数码,Y,486,202,False,0.0,4,浙江,2025/12/10
90014,食品,Y,447,242,False,0.0,2,广东,2025/12/10
90015,服装,Y,293,180,True,0.2,5,浙江,2025/12/10
90016,食品,Y,166,91,False,0.0,4,山东,2025/12/10
90017,数码,Y,248,98,False,0.0,3,广东,2025/12/10
90018,服装,Y,61,29,True,0.1,1,山东,2025/12/10
90019,数码,Y,58,34,False,0.0,3,江苏,2025/12/10
90020,数码,Y,433,238,False,0.0,3,福建,2025/12/10
90021,服装,Y,118,65,False,0.0,5,山东,2025/12/10
90022,食品,N,442,148,False,0.0,2,福建,2025/12/10
90023,数码,Y,266,199,True,0.2,3,浙江,2025/12/10
90024,食品,N,418,144,True,0.1,3,广东,2025/12/10
90025,数码,Y,324,177,False,0.0,3,浙江,2025/12/10
90026,服装,Y,78,45,False,0.0,2,江苏,2025/12/10
90027,数码,Y,128,49,False,0.0,4,浙江,2025/12/10
90028,食品,N,212,76,True,0.1,3,江苏,2025/12/10
90029,数码,Y,61,18,False,0.0,3,江苏,2025/12/10
90030,服装,Y,414,135,False,0.0,2,山东,2025/12/10
90031,食品,Y,320,197,True,0.1,3,浙江,2025/12/10
90032,服装,Y,185,98,False,0.0,3,浙江,2025/12/10
90033,服装,N,345,125,False,0.0,1,广东,2025/12/10
90034,服装,Y,191,75,False,0.0,5,山东,2025/12/10
90035,服装,Y,465,238,False,0.0,5,山东,2025/12/10
90036,数码,Y,265,165,True,0.2,1,福建,2025/12/10
90037,服装,Y,209,120,False,0.0,4,浙江,2025/12/10
90038,食品,N,220,83,False,0.0,1,广东,2025/12/10
90039,服装,Y,88,57,True,0.1,5,浙江,2025/12/10
90040,服装,Y,294,91,False,0.0,3,福建,2025/12/10
90041,食品,Y,104,39,False,0.0,5,山东,2025/12/10
90042,服装,Y,91,36,False,0.0,2,山东,2025/12/10
90043,食品,Y,493,163,False,0.0,1,福建,2025/12/10
90044,服装,Y,423,216,False,0.0,2,山东,2025/12/10
90045,服装,Y,258,77,False,0.0,5,江苏,2025/12/10
90046,食品,Y,456,236,False,0.0,2,福建,2025/12/10
90047,食品,Y,171,54,False,0.0,2,山东,2025/12/10
90048,食品,Y,248,88,False,0.0,5,江苏,2025/12/10
90049,数码,Y,83,50,True,0.3,5,福建,2025/12/10
90050,食品,Y,197,75,False,0.0,5,浙江,2025/12/10
90051,食品,Y,265,99,False,0.0,5,福建,2025/12/10
90052,服装,Y,108,45,False,0.0,2,江苏,2025/12/10
90053,食品,N,115,54,False,0.0,5,浙江,2025/12/10
90054,食品,Y,177,60,False,0.0,1,广东,2025/12/10
90055,服装,N,431,135,False,0.0,1,福建,2025/12/10
90056,服装,Y,161,61,False,0.0,1,山东,2025/12/10
90057,服装,Y,383,139,False,0.0,1,浙江,2025/12/10
90058,数码,Y,83,41,True,0.2,4,广东,2025/12/10
90059,服装,Y,420,207,False,0.0,1,江苏,2025/12/10
90060,数码,Y,260,107,False,0.0,5,江苏,2025/12/10
90061,数码,Y,389,140,False,0.0,2,广东,2025/12/10
90062,数码,Y,230,81,False,0.0,2,福建,2025/12/10
90063,数码,Y,190,81,False,0.0,3,浙江,2025/12/10
90064,数码,Y,287,99,False,0.0,1,福建,2025/12/10
90065,食品,Y,198,71,False,0.0,1,江苏,2025/12/10
90066,服装,Y,136,74,True,0.3,4,浙江,2025/12/10
90067,数码,Y,452,239,False,0.0,1,山东,2025/12/10
90068,数码,Y,182,89,True,0.2,2,福建,2025/12/10
90069,服装,Y,402,224,False,0.0,4,福建,2025/12/10
90070,数码,Y,132,58,False,0.0,4,广东,2025/12/10
90071,服装,Y,449,166,False,0.0,4,福建,2025/12/10
90072,服装,N,332,150,False,0.0,2,浙江,2025/12/10
90073,数码,Y,419,172,False,0.0,3,浙江,2025/12/10
90074,数码,Y,392,244,True,0.2,3,福建,2025/12/10
90075,服装,Y,82,38,False,0.0,1,广东,2025/12/10
90076,数码,Y,161,97,True,0.1,5,山东,2025/12/10
90077,食品,Y,459,264,False,0.0,2,福建,2025/12/10
90078,食品,Y,40,17,True,0.2,1,江苏,2025/12/10
90079,食品,Y,355,206,True,0.2,5,江苏,2025/12/10
90080,服装,Y,236,105,True,0.2,1,江苏,2025/12/10
90081,食品,Y,441,188,False,0.0,3,山东,2025/12/10
90082,服装,Y,371,156,False,0.0,5,山东,2025/12/10
90083,食品,Y,232,76,False,0.0,4,山东,2025/12/10
90084,服装,Y,175,69,False,0.0,3,江苏,2025/12/10
90085,数码,Y,394,163,True,0.1,3,福建,2025/12/10
90086,服装,Y,216,158,True,0.2,1,浙江,2025/12/10
90087,服装,Y,339,192,False,0.0,2,福建,2025/12/10
90088,服装,Y,154,67,False,0.0,5,浙江,2025/12/10
90089,服装,Y,278,237,True,0.3,5,福建,2025/12/10
90090,食品,Y,95,43,True,0.2,2,广东,2025/12/10
90091,数码,Y,79,30,True,0.2,1,山东,2025/12/10
90092,数码,Y,88,66,True,0.2,5,福建,2025/12/10
90093,服装,Y,77,39,True,0.2,2,山东,2025/12/10
90094,服装,Y,97,52,False,0.0,5,山东,2025/12/10
90095,食品,Y,260,216,True,0.3,2,浙江,2025/12/10
90096,数码,Y,402,154,False,0.0,2,浙江,2025/12/10
90097,数码,Y,468,279,False,0.0,4,江苏,2025/12/10
90098,服装,Y,95,42,False,0.0,2,山东,2025/12/10
90099,数码,Y,50,21,False,0.0,3,江苏,2025/12/10
90100,数码,Y,334,169,False,0.0,1,浙江,2025/12/10
90101,食品,Y,273,104,True,0.2,3,广东,2025/12/10
90102,服装,Y,471,163,False,0.0,1,广东,2025/12/10
90103,服装,Y,378,171,True,0.2,2,江苏,2025/12/10
90104,数码,Y,64,40,True,0.2,2,山东,2025/12/10
90105,服装,Y,46,22,True,0.3,2,江苏,2025/12/10
90106,食品,Y,305,246,True,0.3,3,福建,2025/12/10
90107,服装,Y,321,128,True,0.2,2,福建,2025/12/10
90108,数码,Y,42,18,True,0.2,1,山东,2025/12/10
90109,服装,Y,320,221,True,0.2,4,浙江,2025/12/10
90110,服装,Y,441,153,False,0.0,1,广东,2025/12/10
90111,数码,Y,105,45,False,0.0,2,江苏,2025/12/10
90112,食品,Y,316,162,False,0.0,5,山东,2025/12/10
90113,食品,Y,174,123,True,0.2,2,山东,2025/12/10
90114,食品,Y,271,182,True,0.3,4,福建,2025/12/10
90115,服装,Y,289,199,True,0.2,4,江苏,2025/12/10
90116,数码,Y,183,88,False,0.0,1,广东,2025/12/10
90117,数码,Y,201,82,False,0.0,5,福建,2025/12/10
90118,服装,Y,497,235,False,0.0,2,浙江,2025/12/10
90119,服装,Y,427,217,False,0.0,1,山东,2025/12/10
90120,数码,Y,226,144,True,0.1,5,广东,2025/12/10
90121,服装,Y,315,111,False,0.0,2,广东,2025/12/10
90122,服装,Y,52,33,True,0.3,5,山东,2025/12/10
90123,服装,Y,155,79,True,0.1,1,江苏,2025/12/10
90124,食品,N,325,106,False,0.0,3,江苏,2025/12/10
90125,食品,Y,83,65,True,0.3,1,福建,2025/12/10
90126,数码,Y,485,267,False,0.0,2,广东,2025/12/10
90127,食品,N,300,122,True,0.2,2,山东,2025/12/10
90128,数码,Y,86,36,False,0.0,5,浙江,2025/12/10
90129,食品,Y,395,174,True,0.1,2,江苏,2025/12/10
90130,数码,Y,45,20,True,0.3,1,浙江,2025/12/10
90131,食品,Y,322,123,True,0.2,1,浙江,2025/12/10
90132,数码,Y,134,70,False,0.0,5,浙江,2025/12/10
90133,服装,N,321,143,True,0.2,1,福建,2025/12/10
90134,食品,Y,342,156,True,0.1,5,浙江,2025/12/10
90135,食品,Y,88,75,True,0.3,3,福建,2025/12/10
90136,食品,Y,108,58,False,0.0,5,江苏,2025/12/10
90137,数码,Y,183,63,False,0.0,5,广东,2025/12/10
90138,食品,Y,392,185,False,0.0,4,江苏,2025/12/10
90139,数码,Y,317,181,False,0.0,1,广东,2025/12/10
90140,服装,N,424,249,True,0.1,5,山东,2025/12/10
90141,服装,Y,210,86,False,0.0,1,山东,2025/12/10
90142,数码,Y,289,88,False,0.0,5,浙江,2025/12/10
90143,服装,Y,388,146,False,0.0,2,福建,2025/12/10
90144,数码,Y,262,150,True,0.3,3,山东,2025/12/10
90145,数码,Y,224,110,True,0.3,4,山东,2025/12/10
90146,服装,Y,170,72,False,0.0,3,山东,2025/12/10
90147,服装,N,214,87,False,0.0,1,江苏,2025/12/10
90148,数码,Y,470,165,False,0.0,5,福建,2025/12/10
90149,食品,Y,49,33,True,0.3,1,福建,2025/12/10
90150,服装,Y,258,93,False,0.0,4,山东,2025/12/10
90151,食品,Y,335,146,False,0.0,3,浙江,2025/12/10
90152,食品,Y,358,219,True,0.2,5,广东,2025/12/10
90153,服装,Y,83,26,False,0.0,1,浙江,2025/12/10
90154,数码,Y,179,98,False,0.0,1,山东,2025/12/10
90155,食品,Y,342,129,True,0.2,3,广东,2025/12/10
90156,食品,Y,292,131,False,0.0,2,山东,2025/12/10
90157,服装,Y,218,125,True,0.1,2,山东,2025/12/10
90158,食品,N,82,34,False,0.0,2,广东,2025/12/10
90159,食品,Y,66,28,True,0.2,4,山东,2025/12/10
90160,食品,Y,201,104,False,0.0,5,山东,2025/12/10
90161,食品,Y,392,196,False,0.0,3,福建,2025/12/10
90162,数码,N,131,40,False,0.0,4,广东,2025/12/10
90163,数码,Y,377,216,True,0.1,5,福建,2025/12/10
90164,服装,Y,103,40,False,0.0,3,浙江,2025/12/10
90165,数码,Y,497,155,False,0.0,4,江苏,2025/12/10
90166,食品,Y,174,86,True,0.3,3,江苏,2025/12/10
90167,服装,Y,130,61,True,0.1,2,江苏,2025/12/10
90168,数码,Y,328,165,False,0.0,3,广东,2025/12/10
90169,食品,Y,48,30,True,0.2,4,福建,2025/12/10
90170,数码,Y,260,139,False,0.0,3,山东,2025/12/10
90171,食品,Y,467,214,False,0.0,1,广东,2025/12/10
90172,食品,Y,105,43,False,0.0,5,山东,2025/12/10
90173,食品,Y,98,77,True,0.3,3,江苏,2025/12/10
90174,食品,Y,82,51,True,0.3,1,江苏,2025/12/10
90175,服装,Y,198,100,False,0.0,1,江苏,2025/12/10
90176,服装,Y,107,88,True,0.3,2,江苏,2025/12/10
90177,服装,Y,474,217,False,0.0,5,江苏,2025/12/10
90178,食品,Y,112,46,False,0.0,2,广东,2025/12/10
90179,服装,Y,96,31,False,0.0,5,福建,2025/12/10
90180,食品,Y,288,148,False,0.0,1,山东,2025/12/10
90181,服装,Y,360,213,False,0.0,2,山东,2025/12/10
90182,服装,Y,298,187,True,0.2,4,广东,2025/12/10
90183,服装,Y,257,126,False,0.0,2,浙江,2025/12/10
90184,数码,N,340,151,True,0.3,1,浙江,2025/12/10
90185,食品,Y,439,198,False,0.0,3,福建,2025/12/10
90186,服装,Y,200,168,True,0.3,4,山东,2025/12/10
90187,食品,N,492,225,False,0.0,1,浙江,2025/12/10
90188,服装,Y,124,85,True,0.2,1,山东,2025/12/10
90189,服装,Y,221,117,False,0.0,1,山东,2025/12/10
90190,服装,Y,478,229,False,0.0,1,广东,2025/12/10
90191,食品,Y,194,97,True,0.2,4,江苏,2025/12/10
90192,食品,Y,195,106,False,0.0,5,浙江,2025/12/10
90193,食品,Y,209,150,True,0.2,5,广东,2025/12/10
90194,数码,Y,166,114,True,0.3,3,广东,2025/12/10
90195,服装,Y,89,35,False,0.0,1,浙江,2025/12/10
90196,食品,Y,377,200,False,0.0,3,浙江,2025/12/10
90197,食品,Y,139,73,True,0.3,4,山东,2025/12/10
90198,数码,Y,180,124,True,0.2,5,广东,2025/12/10
90199,数码,Y,149,52,False,0.0,2,广东,2025/12/10
90200,食品,Y,358,161,False,0.0,1,广东,2025/12/10
90001,服装,Y,268,96,False,0.0,2,江苏,2025/12/11
90002,服装,Y,441,255,False,0.0,3,山东,2025/12/11
90003,食品,Y,330,162,False,0.0,1,广东,2025/12/11
90004,服装,Y,486,282,False,0.0,2,浙江,2025/12/11
90005,数码,Y,141,47,False,0.0,4,江苏,2025/12/11
90006,服装,Y,306,162,False,0.0,5,福建,2025/12/11
90007,食品,Y,112,49,False,0.0,5,江苏,2025/12/11
90008,服装,Y,232,124,False,0.0,3,广东,2025/12/11
90009,数码,Y,323,164,True,0.3,3,浙江,2025/12/11
90010,食品,Y,414,272,True,0.1,1,浙江,2025/12/11
90011,服装,Y,124,49,False,0.0,5,山东,2025/12/11
90012,服装,Y,265,176,True,0.1,3,浙江,2025/12/11
90013,数码,Y,486,202,False,0.0,4,浙江,2025/12/11
90014,食品,Y,447,242,False,0.0,2,广东,2025/12/11
90015,服装,Y,367,180,False,0.0,5,浙江,2025/12/11
90016,食品,Y,149,91,True,0.1,4,山东,2025/12/11
90017,数码,Y,198,98,True,0.2,3,广东,2025/12/11
90018,服装,Y,68,29,False,0.0,1,山东,2025/12/11
90019,数码,Y,58,34,False,0.0,3,江苏,2025/12/11
90020,数码,Y,433,238,False,0.0,3,福建,2025/12/11
90021,服装,Y,118,65,False,0.0,5,山东,2025/12/11
90022,食品,Y,442,148,False,0.0,2,福建,2025/12/11
90023,数码,N,266,199,True,0.2,3,浙江,2025/12/11
90024,食品,N,465,144,False,0.0,3,广东,2025/12/11
90025,数码,Y,259,177,True,0.2,3,浙江,2025/12/11
90026,服装,N,78,45,False,0.0,2,江苏,2025/12/11
90027,数码,Y,128,49,False,0.0,4,浙江,2025/12/11
90028,食品,Y,236,76,False,0.0,3,江苏,2025/12/11
90029,数码,Y,48,18,True,0.2,3,江苏,2025/12/11
90030,服装,N,414,135,False,0.0,2,山东,2025/12/11
90031,食品,Y,356,197,False,0.0,3,浙江,2025/12/11
90032,服装,Y,185,98,False,0.0,3,浙江,2025/12/11
90033,服装,Y,345,125,False,0.0,1,广东,2025/12/11
90034,服装,Y,152,75,True,0.2,5,山东,2025/12/11
90035,服装,N,465,238,False,0.0,5,山东,2025/12/11
90036,数码,Y,332,165,False,0.0,1,福建,2025/12/11
90037,服装,Y,209,120,False,0.0,4,浙江,2025/12/11
90038,食品,Y,220,83,False,0.0,1,广东,2025/12/11
90039,服装,Y,98,57,False,0.0,5,浙江,2025/12/11
90040,服装,Y,294,91,False,0.0,3,福建,2025/12/11
90041,食品,Y,93,39,True,0.1,5,山东,2025/12/11
90042,服装,Y,72,36,True,0.2,2,山东,2025/12/11
90043,食品,Y,394,163,True,0.2,1,福建,2025/12/11
90044,服装,Y,423,216,False,0.0,2,山东,2025/12/11
90045,服装,N,232,77,True,0.1,5,江苏,2025/12/11
90046,食品,Y,456,236,False,0.0,2,福建,2025/12/11
90047,食品,Y,153,54,True,0.1,2,山东,2025/12/11
90048,食品,Y,248,88,False,0.0,5,江苏,2025/12/11
90049,数码,N,119,50,False,0.0,5,福建,2025/12/11
90050,食品,Y,197,75,False,0.0,5,浙江,2025/12/11
90051,食品,Y,265,99,False,0.0,5,福建,2025/12/11
90052,服装,Y,108,45,False,0.0,2,江苏,2025/12/11
90053,食品,N,115,54,False,0.0,5,浙江,2025/12/11
90054,食品,N,177,60,False,0.0,1,广东,2025/12/11
90055,服装,N,431,135,False,0.0,1,福建,2025/12/11
90056,服装,Y,161,61,False,0.0,1,山东,2025/12/11
90057,服装,Y,344,139,True,0.1,1,浙江,2025/12/11
90058,数码,Y,104,41,False,0.0,4,广东,2025/12/11
90059,服装,Y,336,207,True,0.2,1,江苏,2025/12/11
90060,数码,Y,260,107,False,0.0,5,江苏,2025/12/11
90061,数码,Y,389,140,False,0.0,2,广东,2025/12/11
90062,数码,Y,230,81,False,0.0,2,福建,2025/12/11
90063,数码,N,190,81,False,0.0,3,浙江,2025/12/11
90064,数码,Y,229,99,True,0.2,1,福建,2025/12/11
90065,食品,Y,198,71,False,0.0,1,江苏,2025/12/11
90066,服装,Y,136,74,True,0.3,4,浙江,2025/12/11
90067,数码,Y,452,239,False,0.0,1,山东,2025/12/11
90068,数码,Y,228,89,False,0.0,2,福建,2025/12/11
90069,服装,Y,402,224,False,0.0,4,福建,2025/12/11
90070,数码,Y,132,58,False,0.0,4,广东,2025/12/11
