order_id,cust_id,item_id,channel,original_price,discounted_price,actual_amount,coupon_discount,is_coupon_used,coupon_id,is_discounted,discount_rate,grass_date,coupon_type
594,1002677,90165,淘宝,497,497,497.0,0.0,N,,False,0.0,2025/12/06,nan
595,1000731,90019,拼多多,58,58,58.0,0.0,N,,False,0.0,2025/12/06,nan
596,1001088,90161,淘宝,392,392,392.0,0.0,N,,False,0.0,2025/12/06,nan
597,1001001,90088,淘宝,154,154,154.0,0.0,N,,False,0.0,2025/12/06,nan
598,1002300,90176,淘宝,154,154,154.0,0.0,N,,False,0.0,2025/12/06,nan
599,1002815,90102,淘宝,471,471,471.0,0.0,N,,False,0.0,2025/12/06,nan
600,1002057,90025,拼多多,324,259,220.15,0.85,Y,CP00001120,True,0.2,2025/12/07,discount
601,1000143,90130,拼多多,65,65,65.0,0.0,N,,False,0.0,2025/12/07,nan
602,1000355,90038,淘宝,220,220,220.0,0.0,N,,False,0.0,2025/12/07,nan
603,1001402,90081,淘宝,441,441,441.0,0.0,N,,False,0.0,2025/12/07,nan
604,1001629,90196,淘宝,377,377,377.0,0.0,N,,False,0.0,2025/12/07,nan
605,1000344,90044,拼多多,423,423,413.0,10.0,Y,CP00001098,False,0.0,2025/12/07,cash
606,1001656,90068,淘宝,228,228,228.0,0.0,N,,False,0.0,2025/12/07,nan
607,1002952,90138,拼多多,392,352,352.0,0.0,N,,True,0.1,2025/12/07,nan
608,1001035,90009,淘宝,462,462,462.0,0.0,N,,False,0.0,2025/12/07,nan
609,1002694,90087,淘宝,339,339,271.2,0.8,Y,CP00001101,False,0.0,2025/12/07,discount
610,1002855,90037,淘宝,209,209,209.0,0.0,N,,False,0.0,2025/12/07,nan
611,1000487,90028,淘宝,236,236,192.0,44.0,Y,CP00001136,False,0.0,2025/12/07,cash
612,1000843,90120,淘宝,252,201,201.0,0.0,N,,True,0.2,2025/12/07,nan
613,1000324,90041,淘宝,104,104,104.0,0.0,N,,False,0.0,2025/12/07,nan
614,1002699,90103,淘宝,473,473,473.0,0.0,N,,False,0.0,2025/12/07,nan
615,1002229,90087,拼多多,339,271,216.8,0.8,Y,CP00000715,True,0.2,2025/12/07,discount
616,1001127,90016,淘宝,166,166,166.0,0.0,N,,False,0.0,2025/12/07,nan
617,1002062,90159,拼多多,83,83,83.0,0.0,N,,False,0.0,2025/12/07,nan
618,1002738,90199,淘宝,149,149,149.0,0.0,N,,False,0.0,2025/12/07,nan
619,1000150,90187,淘宝,492,393,393.0,0.0,N,,True,0.2,2025/12/07,nan
620,1000821,90198,淘宝,225,225,225.0,0.0,N,,False,0.0,2025/12/07,nan
621,1000532,90017,淘宝,248,248,248.0,0.0,N,,False,0.0,2025/12/07,nan
622,1002079,90086,淘宝,270,216,216.0,0.0,N,,True,0.2,2025/12/07,nan
623,1000603,90055,拼多多,431,431,344.8,0.8,Y,CP00001091,False,0.0,2025/12/07,discount
624,1000509,90171,拼多多,467,467,467.0,0.0,N,,False,0.0,2025/12/07,nan
625,1001166,90060,淘宝,260,208,208.0,0.0,N,,True,0.2,2025/12/07,nan
626,1000517,90009,淘宝,462,462,462.0,0.0,N,,False,0.0,2025/12/07,nan
627,1001990,90006,拼多多,306,214,214.0,0.0,N,,True,0.3,2025/12/07,nan
628,1001985,90190,淘宝,478,478,382.4,0.8,Y,CP00001119,False,0.0,2025/12/07,discount
629,1002234,90199,拼多多,149,119,105.0,14.0,Y,CP00001095,True,0.2,2025/12/07,cash
630,1000325,90081,淘宝,441,441,441.0,0.0,N,,False,0.0,2025/12/07,nan
631,1000144,90101,淘宝,342,342,342.0,0.0,N,,False,0.0,2025/12/07,nan
632,1002049,90023,淘宝,333,333,333.0,0.0,N,,False,0.0,2025/12/07,nan
633,1001159,90163,淘宝,419,335,335.0,0.0,N,,True,0.2,2025/12/07,nan
634,1001743,90072,淘宝,332,332,332.0,0.0,N,,False,0.0,2025/12/07,nan
635,1000172,90007,淘宝,112,78,78.0,0.0,N,,True,0.3,2025/12/08,nan
636,1002934,90063,淘宝,190,190,190.0,0.0,N,,False,0.0,2025/12/08,nan
637,1001514,90099,拼多多,50,40,40.0,0.0,N,,True,0.2,2025/12/08,nan
638,1002242,90038,拼多多,220,220,220.0,0.0,N,,False,0.0,2025/12/08,nan
639,1000420,90080,拼多多,296,266,266.0,0.0,N,,True,0.1,2025/12/08,nan
640,1000117,90080,淘宝,296,296,296.0,0.0,N,,False,0.0,2025/12/08,nan
641,1002766,90001,淘宝,268,241,241.0,0.0,N,,True,0.1,2025/12/08,nan
642,1002737,90174,拼多多,118,118,118.0,0.0,N,,False,0.0,2025/12/08,nan
643,1001819,90072,拼多多,332,332,313.0,19.0,Y,CP00001143,False,0.0,2025/12/08,cash
644,1001538,90141,淘宝,210,210,210.0,0.0,N,,False,0.0,2025/12/08,nan
645,1002437,90091,拼多多,99,99,99.0,0.0,N,,False,0.0,2025/12/08,nan
646,1000960,90080,拼多多,296,296,257.0,39.0,Y,CP00001146,False,0.0,2025/12/08,cash
647,1002222,90054,淘宝,177,177,177.0,0.0,N,,False,0.0,2025/12/08,nan
648,1000356,90175,淘宝,198,198,198.0,0.0,N,,False,0.0,2025/12/08,nan
649,1002789,90193,淘宝,262,262,262.0,0.0,N,,False,0.0,2025/12/08,nan
650,1001017,90002,淘宝,441,441,441.0,0.0,N,,False,0.0,2025/12/08,nan
651,1001564,90196,拼多多,377,377,377.0,0.0,N,,False,0.0,2025/12/08,nan
652,1000239,90169,淘宝,61,61,61.0,0.0,N,,False,0.0,2025/12/08,nan
653,1002643,90026,淘宝,78,78,78.0,0.0,N,,False,0.0,2025/12/08,nan
654,1000522,90125,拼多多,119,95,57.0,38.0,Y,CP00001162,True,0.2,2025/12/08,cash
655,1002468,90137,淘宝,183,183,183.0,0.0,N,,False,0.0,2025/12/08,nan
656,1000417,90198,淘宝,225,225,202.5,0.9,Y,CP00001151,False,0.0,2025/12/08,discount
657,1002530,90168,拼多多,328,229,229.0,0.0,N,,True,0.3,2025/12/08,nan
658,1001733,90118,拼多多,497,397,355.0,42.0,Y,CP00001176,True,0.2,2025/12/08,cash
659,1002702,90037,拼多多,209,209,209.0,0.0,N,,False,0.0,2025/12/09,nan
660,1000853,90040,淘宝,294,264,264.0,0.0,N,,True,0.1,2025/12/09,nan
661,1001416,90182,拼多多,373,373,373.0,0.0,N,,False,0.0,2025/12/09,nan
662,1001779,90039,拼多多,98,98,57.0,41.0,Y,CP00001260,False,0.0,2025/12/09,cash
663,1001314,90067,拼多多,452,361,331.0,30.0,Y,CP00001221,True,0.2,2025/12/09,cash
664,1001460,90021,淘宝,118,118,118.0,0.0,N,,False,0.0,2025/12/09,nan
665,1002194,90059,拼多多,420,420,404.0,16.0,Y,CP00001255,False,0.0,2025/12/09,cash
666,1000637,90161,淘宝,392,392,392.0,0.0,N,,False,0.0,2025/12/09,nan
667,1001160,90165,淘宝,497,447,447.0,0.0,N,,True,0.1,2025/12/09,nan
668,1000882,90136,淘宝,108,108,108.0,0.0,N,,False,0.0,2025/12/09,nan
669,1000087,90109,淘宝,400,360,360.0,0.0,N,,True,0.1,2025/12/09,nan
670,1001473,90024,拼多多,465,465,465.0,0.0,N,,False,0.0,2025/12/09,nan
671,1000715,90195,淘宝,89,89,89.0,0.0,N,,False,0.0,2025/12/09,nan
672,1000063,90195,淘宝,89,80,80.0,0.0,N,,True,0.1,2025/12/09,nan
673,1002558,90124,淘宝,325,260,260.0,0.0,N,,True,0.2,2025/12/09,nan
674,1002933,90182,淘宝,373,373,373.0,0.0,N,,False,0.0,2025/12/09,nan
675,1001616,90063,拼多多,190,190,190.0,0.0,N,,False,0.0,2025/12/09,nan
676,1002630,90187,拼多多,492,492,442.8,0.9,Y,CP00001253,False,0.0,2025/12/09,discount
677,1001930,90078,淘宝,51,51,43.35,0.85,Y,CP00001184,False,0.0,2025/12/09,discount
678,1000998,90033,拼多多,345,310,279.0,0.9,Y,CP00001204,True,0.1,2025/12/09,discount
679,1000977,90016,拼多多,166,166,121.0,45.0,Y,CP00001249,False,0.0,2025/12/09,cash
680,1001835,90085,淘宝,438,350,350.0,0.0,N,,True,0.2,2025/12/09,nan
681,1000924,90164,淘宝,103,72,72.0,0.0,N,,True,0.3,2025/12/09,nan
682,1000790,90111,淘宝,105,105,84.0,0.8,Y,CP00001208,False,0.0,2025/12/09,discount
683,1002141,90133,拼多多,402,361,361.0,0.0,N,,True,0.1,2025/12/09,nan
684,1002142,90020,淘宝,433,433,433.0,0.0,N,,False,0.0,2025/12/09,nan
685,1001579,90017,淘宝,248,248,248.0,0.0,N,,False,0.0,2025/12/09,nan
686,1000585,90113,拼多多,218,152,152.0,0.0,N,,True,0.3,2025/12/09,nan
687,1000346,90151,拼多多,335,335,335.0,0.0,N,,False,0.0,2025/12/09,nan
688,1000447,90107,拼多多,402,281,281.0,0.0,N,,True,0.3,2025/12/09,nan
689,1000290,90161,淘宝,392,392,392.0,0.0,N,,False,0.0,2025/12/09,nan
690,1001387,90076,拼多多,179,125,125.0,0.0,N,,True,0.3,2025/12/09,nan
691,1001517,90154,拼多多,179,179,179.0,0.0,N,,False,0.0,2025/12/09,nan
692,1001697,90026,淘宝,78,54,43.2,0.8,Y,CP00001244,True,0.3,2025/12/09,discount
693,1002467,90186,拼多多,286,286,286.0,0.0,N,,False,0.0,2025/12/09,nan
694,1000384,90189,淘宝,221,176,176.0,0.0,N,,True,0.2,2025/12/09,nan
695,1001408,90131,淘宝,403,322,317.0,5.0,Y,CP00001200,True,0.2,2025/12/09,cash
696,1000836,90194,拼多多,238,238,238.0,0.0,N,,False,0.0,2025/12/09,nan
697,1001236,90186,拼多多,286,286,286.0,0.0,N,,False,0.0,2025/12/09,nan
698,1001071,90194,拼多多,238,190,190.0,0.0,N,,True,0.2,2025/12/09,nan
699,1001083,90115,淘宝,362,362,351.0,11.0,Y,CP00001187,False,0.0,2025/12/09,cash
700,1001142,90088,淘宝,154,154,154.0,0.0,N,,False,0.0,2025/12/09,nan
701,1001868,90021,淘宝,118,94,79.9,0.85,Y,CP00001240,True,0.2,2025/12/09,discount
702,1000069,90072,拼多多,332,332,332.0,0.0,N,,False,0.0,2025/12/09,nan
703,1002837,90170,淘宝,260,260,260.0,0.0,N,,False,0.0,2025/12/09,nan
704,1000991,90081,淘宝,441,396,356.4,0.9,Y,CP00001019,True,0.1,2025/12/09,discount
705,1001507,90065,拼多多,198,198,198.0,0.0,N,,False,0.0,2025/12/10,nan
706,1001392,90028,拼多多,236,236,236.0,0.0,N,,False,0.0,2025/12/10,nan
707,1002063,90029,拼多多,61,61,24.0,37.0,Y,CP00001284,False,0.0,2025/12/10,cash
708,1002413,90175,淘宝,198,198,198.0,0.0,N,,False,0.0,2025/12/10,nan
709,1001065,90146,拼多多,170,136,136.0,0.0,N,,True,0.2,2025/12/10,nan
710,1002006,90086,淘宝,270,270,270.0,0.0,N,,False,0.0,2025/12/10,nan
711,1002399,90077,拼多多,459,459,459.0,0.0,N,,False,0.0,2025/12/10,nan
712,1001724,90089,拼多多,398,358,358.0,0.0,N,,True,0.1,2025/12/10,nan
713,1001935,90101,淘宝,342,307,276.3,0.9,Y,CP00001307,True,0.1,2025/12/10,discount
714,1001173,90090,淘宝,119,95,77.0,18.0,Y,CP00001314,True,0.2,2025/12/10,cash
715,1000454,90021,拼多多,118,118,118.0,0.0,N,,False,0.0,2025/12/10,nan
716,1001203,90036,拼多多,332,332,332.0,0.0,N,,False,0.0,2025/12/10,nan
717,1001324,90040,拼多多,294,294,294.0,0.0,N,,False,0.0,2025/12/10,nan
718,1002046,90047,拼多多,171,171,152.0,19.0,Y,CP00001267,False,0.0,2025/12/10,cash
719,1000431,90177,拼多多,474,474,474.0,0.0,N,,False,0.0,2025/12/10,nan
720,1000298,90175,淘宝,198,198,198.0,0.0,N,,False,0.0,2025/12/10,nan
721,1000599,90019,淘宝,58,58,58.0,0.0,N,,False,0.0,2025/12/10,nan
722,1002960,90112,淘宝,316,221,210.0,11.0,Y,CP00001296,True,0.3,2025/12/10,cash
723,1001785,90040,拼多多,294,264,264.0,0.0,N,,True,0.1,2025/12/10,nan
724,1000211,90154,拼多多,179,161,161.0,0.0,N,,True,0.1,2025/12/10,nan
725,1002803,90086,拼多多,270,270,253.0,17.0,Y,CP00001301,False,0.0,2025/12/10,cash
726,1002117,90062,拼多多,230,230,195.5,0.85,Y,CP00001292,False,0.0,2025/12/10,discount
727,1002015,90180,淘宝,288,288,288.0,0.0,N,,False,0.0,2025/12/10,nan
728,1001853,90051,淘宝,265,265,265.0,0.0,N,,False,0.0,2025/12/10,nan
729,1000167,90002,淘宝,441,308,308.0,0.0,N,,True,0.3,2025/12/10,nan
730,1000644,90010,淘宝,461,414,351.9,0.85,Y,CP00001289,True,0.1,2025/12/10,discount
731,1002412,90026,拼多多,78,78,78.0,0.0,N,,False,0.0,2025/12/10,nan
732,1002172,90059,淘宝,420,336,305.0,31.0,Y,CP00001285,True,0.2,2025/12/10,cash
733,1002655,90013,淘宝,486,486,486.0,0.0,N,,False,0.0,2025/12/10,nan
734,1002583,90165,拼多多,497,497,497.0,0.0,N,,False,0.0,2025/12/10,nan
735,1002171,90039,拼多多,98,98,98.0,0.0,N,,False,0.0,2025/12/11,nan
736,1000259,90104,淘宝,81,81,81.0,0.0,N,,False,0.0,2025/12/11,nan
737,1002583,90122,拼多多,75,75,75.0,0.0,N,,False,0.0,2025/12/11,nan
738,1000351,90081,拼多多,441,441,434.0,7.0,Y,CP00001382,False,0.0,2025/12/11,cash
739,1000632,90027,淘宝,128,128,128.0,0.0,N,,False,0.0,2025/12/11,nan
740,1001606,90038,淘宝,220,176,176.0,0.0,N,,True,0.2,2025/12/11,nan
741,1000574,90022,淘宝,442,442,442.0,0.0,N,,False,0.0,2025/12/11,nan
742,1002280,90016,淘宝,166,166,147.0,19.0,Y,CP00001384,False,0.0,2025/12/11,cash
743,1002228,90074,拼多多,491,392,392.0,0.0,N,,True,0.2,2025/12/11,nan
744,1001842,90095,淘宝,372,372,372.0,0.0,N,,False,0.0,2025/12/11,nan
745,1001425,90185,拼多多,439,307,307.0,0.0,N,,True,0.3,2025/12/11,nan
746,1000983,90155,淘宝,428,428,428.0,0.0,N,,False,0.0,2025/12/11,nan
747,1001608,90138,拼多多,392,392,333.2,0.85,Y,CP00001392,False,0.0,2025/12/11,discount
748,1000551,90063,拼多多,190,190,190.0,0.0,N,,False,0.0,2025/12/11,nan
749,1000707,90055,拼多多,431,431,344.8,0.8,Y,CP00001393,False,0.0,2025/12/11,discount
750,1002404,90167,淘宝,145,145,138.0,7.0,Y,CP00001375,False,0.0,2025/12/11,cash
751,1002518,90057,拼多多,383,268,268.0,0.0,N,,True,0.3,2025/12/11,nan
752,1001889,90060,拼多多,260,260,230.0,30.0,Y,CP00001376,False,0.0,2025/12/11,cash
753,1001806,90020,拼多多,433,433,397.0,36.0,Y,CP00001379,False,0.0,2025/12/11,cash
754,1001609,90122,淘宝,75,75,54.0,21.0,Y,CP00001342,False,0.0,2025/12/11,cash
755,1001802,90084,淘宝,175,175,175.0,0.0,N,,False,0.0,2025/12/11,nan
756,1002878,90123,拼多多,173,173,173.0,0.0,N,,False,0.0,2025/12/11,nan
757,1002103,90067,拼多多,452,452,452.0,0.0,N,,False,0.0,2025/12/11,nan
758,1001050,90190,淘宝,478,478,478.0,0.0,N,,False,0.0,2025/12/11,nan
759,1002436,90027,淘宝,128,102,102.0,0.0,N,,True,0.2,2025/12/11,nan
760,1000492,90194,淘宝,238,238,238.0,0.0,N,,False,0.0,2025/12/11,nan
761,1002780,90042,拼多多,91,72,72.0,0.0,N,,True,0.2,2025/12/11,nan
762,1002489,90181,淘宝,360,288,288.0,0.0,N,,True,0.2,2025/12/11,nan
763,1000621,90166,拼多多,249,249,249.0,0.0,N,,False,0.0,2025/12/11,nan
764,1001720,90059,拼多多,420,420,397.0,23.0,Y,CP00001332,False,0.0,2025/12/11,cash
765,1000215,90049,拼多多,119,119,119.0,0.0,N,,False,0.0,2025/12/11,nan
766,1000734,90182,拼多多,373,373,373.0,0.0,N,,False,0.0,2025/12/11,nan
767,1000766,90034,淘宝,191,152,152.0,0.0,N,,True,0.2,2025/12/11,nan
768,1002528,90069,拼多多,402,402,374.0,28.0,Y,CP00001366,False,0.0,2025/12/11,cash
769,1002366,90144,拼多多,375,375,328.0,47.0,Y,CP00001386,False,0.0,2025/12/11,cash
770,1001650,90069,拼多多,402,402,402.0,0.0,N,,False,0.0,2025/12/11,nan
771,1000323,90038,拼多多,220,176,176.0,0.0,N,,True,0.2,2025/12/11,nan
772,1000850,90159,拼多多,83,58,46.4,0.8,Y,CP00001352,True,0.3,2025/12/11,discount
773,1002471,90199,拼多多,149,149,133.0,16.0,Y,CP00001349,False,0.0,2025/12/11,cash
774,1001921,90198,淘宝,225,225,202.5,0.9,Y,CP00001387,False,0.0,2025/12/11,discount
775,1000398,90185,淘宝,439,439,439.0,0.0,N,,False,0.0,2025/12/11,nan
776,1000625,90055,淘宝,431,431,431.0,0.0,N,,False,0.0,2025/12/11,nan
777,1000437,90096,淘宝,402,402,402.0,0.0,N,,False,0.0,2025/12/11,nan
778,1002773,90148,淘宝,470,423,423.0,0.0,N,,True,0.1,2025/12/11,nan
779,1002702,90130,淘宝,65,52,52.0,0.0,N,,True,0.2,2025/12/12,nan
780,1002644,90035,淘宝,465,325,278.0,47.0,Y,CP00001480,True,0.3,2025/12/12,cash
781,1001276,90061,拼多多,389,155,155.0,0.0,N,,True,0.6,2025/12/12,nan
782,1000658,90088,拼多多,154,154,154.0,0.0,N,,False,0.0,2025/12/12,nan
783,1002893,90088,拼多多,154,46,46.0,0.0,N,,True,0.7,2025/12/12,nan
784,1002938,90083,淘宝,232,92,92.0,0.0,N,,True,0.6,2025/12/12,nan
785,1000241,90180,淘宝,288,86,86.0,0.0,N,,True,0.7,2025/12/12,nan
786,1000352,90137,淘宝,183,91,57.0,34.0,Y,CP00001481,True,0.5,2025/12/12,cash
787,1000696,90041,淘宝,104,72,57.6,0.8,Y,CP00001465,True,0.3,2025/12/12,discount
788,1000334,90158,淘宝,82,32,32.0,0.0,N,,True,0.6,2025/12/12,nan
789,1001788,90124,淘宝,325,162,162.0,0.0,N,,True,0.5,2025/12/12,nan
790,1002480,90036,拼多多,332,332,332.0,0.0,N,,False,0.0,2025/12/12,nan
791,1001490,90025,淘宝,324,194,194.0,0.0,N,,True,0.4,2025/12/12,nan
792,1002831,90183,拼多多,257,102,91.8,0.9,Y,CP00001407,True,0.6,2025/12/12,discount
793,1001725,90097,拼多多,468,327,284.0,43.0,Y,CP00001399,True,0.3,2025/12/12,cash
794,1001803,90159,淘宝,83,83,83.0,0.0,N,,False,0.0,2025/12/12,nan
795,1000820,90095,拼多多,372,111,111.0,0.0,N,,True,0.7,2025/12/12,nan
796,1001463,90155,淘宝,428,128,128.0,0.0,N,,True,0.7,2025/12/12,nan
797,1000174,90001,淘宝,268,134,134.0,0.0,N,,True,0.5,2025/12/12,nan
798,1001988,90005,拼多多,141,56,56.0,0.0,N,,True,0.6,2025/12/12,nan
799,1002060,90049,拼多多,119,119,95.2,0.8,Y,CP00001436,False,0.0,2025/12/12,discount
800,1002834,90068,拼多多,228,159,133.0,26.0,Y,CP00001464,True,0.3,2025/12/12,cash
801,1001827,90156,拼多多,292,204,204.0,0.0,N,,True,0.3,2025/12/12,nan
802,1001012,90023,淘宝,333,233,233.0,0.0,N,,True,0.3,2025/12/12,nan
803,1002352,90115,淘宝,362,253,253.0,0.0,N,,True,0.3,2025/12/12,nan
804,1000232,90030,拼多多,414,289,289.0,0.0,N,,True,0.3,2025/12/12,nan
805,1000938,90164,淘宝,103,72,61.0,11.0,Y,CP00001403,True,0.3,2025/12/12,cash
806,1002048,90178,淘宝,112,56,40.0,16.0,Y,CP00001418,True,0.5,2025/12/12,cash
807,1002097,90061,拼多多,389,272,272.0,0.0,N,,True,0.3,2025/12/12,nan
808,1002514,90067,淘宝,452,135,135.0,0.0,N,,True,0.7,2025/12/12,nan
809,1001795,90110,拼多多,441,220,220.0,0.0,N,,True,0.5,2025/12/12,nan
810,1000645,90095,拼多多,372,223,223.0,0.0,N,,True,0.4,2025/12/12,nan
811,1002243,90124,淘宝,325,325,325.0,0.0,N,,False,0.0,2025/12/12,nan
812,1002915,90147,拼多多,214,107,85.6,0.8,Y,CP00001484,True,0.5,2025/12/12,discount
813,1002101,90039,淘宝,98,39,39.0,0.0,N,,True,0.6,2025/12/12,nan
814,1001916,90178,拼多多,112,44,44.0,0.0,N,,True,0.6,2025/12/12,nan
815,1002063,90019,拼多多,58,34,30.6,0.9,Y,CP00001473,True,0.4,2025/12/12,discount
816,1002822,90021,拼多多,118,47,37.6,0.8,Y,CP00001461,True,0.6,2025/12/12,discount
817,1000566,90099,拼多多,50,25,25.0,0.0,N,,True,0.5,2025/12/12,nan
818,1000698,90080,拼多多,296,177,177.0,0.0,N,,True,0.4,2025/12/12,nan
819,1002244,90002,拼多多,441,308,308.0,0.0,N,,True,0.3,2025/12/12,nan
820,1002979,90023,淘宝,333,266,266.0,0.0,N,,True,0.2,2025/12/12,nan
821,1001000,90077,淘宝,459,183,183.0,0.0,N,,True,0.6,2025/12/12,nan
822,1002935,90059,淘宝,420,294,258.0,36.0,Y,CP00001419,True,0.3,2025/12/12,cash
823,1000604,90038,拼多多,220,132,132.0,0.0,N,,True,0.4,2025/12/12,nan
824,1000287,90021,淘宝,118,118,118.0,0.0,N,,False,0.0,2025/12/12,nan
825,1002520,90168,拼多多,328,164,164.0,0.0,N,,True,0.5,2025/12/12,nan
826,1001964,90181,淘宝,360,216,216.0,0.0,N,,True,0.4,2025/12/12,nan
827,1001745,90138,淘宝,392,313,276.0,37.0,Y,CP00001423,True,0.2,2025/12/12,cash
828,1001678,90086,拼多多,270,189,189.0,0.0,N,,True,0.3,2025/12/12,nan
829,1001781,90005,拼多多,141,56,56.0,0.0,N,,True,0.6,2025/12/12,nan
830,1000694,90010,淘宝,461,368,351.0,17.0,Y,CP00001408,True,0.2,2025/12/12,cash
831,1002416,90019,拼多多,58,23,23.0,0.0,N,,True,0.6,2025/12/12,nan
832,1001163,90164,淘宝,103,82,82.0,0.0,N,,True,0.2,2025/12/12,nan
833,1002574,90075,拼多多,82,82,82.0,0.0,N,,False,0.0,2025/12/13,nan
834,1001251,90173,淘宝,141,141,119.0,22.0,Y,CP00001522,False,0.0,2025/12/13,cash
835,1001599,90016,淘宝,166,132,112.2,0.85,Y,CP00001544,True,0.2,2025/12/13,discount
836,1002946,90039,拼多多,98,98,98.0,0.0,N,,False,0.0,2025/12/13,nan
837,1000086,90027,拼多多,128,102,102.0,0.0,N,,True,0.2,2025/12/13,nan
838,1001227,90171,拼多多,467,467,437.0,30.0,Y,CP00001502,False,0.0,2025/12/13,cash
839,1001255,90129,拼多多,439,351,315.9,0.9,Y,CP00001554,True,0.2,2025/12/13,discount
840,1002056,90052,拼多多,108,108,108.0,0.0,N,,False,0.0,2025/12/13,nan
841,1000222,90049,淘宝,119,119,119.0,0.0,N,,False,0.0,2025/12/13,nan
842,1002207,90003,拼多多,330,330,297.0,0.9,Y,CP00001560,False,0.0,2025/12/13,discount
843,1001455,90099,拼多多,50,35,7.0,28.0,Y,CP00001570,True,0.3,2025/12/13,cash
844,1000378,90152,拼多多,448,448,358.4,0.8,Y,CP00001559,False,0.0,2025/12/13,discount
845,1002581,90071,淘宝,449,314,314.0,0.0,N,,True,0.3,2025/12/13,nan
846,1002954,90091,淘宝,99,89,89.0,0.0,N,,True,0.1,2025/12/13,nan
847,1000306,90160,拼多多,201,201,201.0,0.0,N,,False,0.0,2025/12/13,nan
848,1002059,90009,淘宝,462,462,462.0,0.0,N,,False,0.0,2025/12/13,nan
849,1000121,90043,拼多多,493,345,345.0,0.0,N,,True,0.3,2025/12/13,nan
850,1002596,90100,淘宝,334,334,334.0,0.0,N,,False,0.0,2025/12/13,nan
851,1002737,90190,拼多多,478,478,458.0,20.0,Y,CP00001235,False,0.0,2025/12/13,cash
852,1002003,90198,淘宝,225,225,191.25,0.85,Y,CP00001558,False,0.0,2025/12/13,discount
853,1002295,90012,拼多多,295,295,295.0,0.0,N,,False,0.0,2025/12/13,nan
854,1001483,90113,淘宝,218,218,218.0,0.0,N,,False,0.0,2025/12/13,nan
855,1002077,90050,拼多多,197,197,197.0,0.0,N,,False,0.0,2025/12/13,nan
856,1001666,90059,淘宝,420,420,409.0,11.0,Y,CP00001507,False,0.0,2025/12/13,cash
857,1001346,90166,拼多多,249,174,174.0,0.0,N,,True,0.3,2025/12/13,nan
858,1002582,90129,拼多多,439,439,439.0,0.0,N,,False,0.0,2025/12/13,nan
859,1000760,90026,淘宝,78,78,78.0,0.0,N,,False,0.0,2025/12/13,nan
860,1000395,90011,拼多多,124,124,124.0,0.0,N,,False,0.0,2025/12/13,nan
861,1002753,90141,淘宝,210,210,168.0,0.8,Y,CP00001524,False,0.0,2025/12/13,discount
862,1001487,90119,淘宝,427,427,427.0,0.0,N,,False,0.0,2025/12/13,nan
863,1002547,90040,淘宝,294,264,264.0,0.0,N,,True,0.1,2025/12/13,nan
864,1002613,90198,淘宝,225,225,225.0,0.0,N,,False,0.0,2025/12/13,nan
865,1002037,90088,拼多多,154,154,123.0,31.0,Y,CP00001572,False,0.0,2025/12/13,cash
866,1000403,90069,淘宝,402,361,361.0,0.0,N,,True,0.1,2025/12/13,nan
867,1002694,90107,拼多多,402,402,402.0,0.0,N,,False,0.0,2025/12/13,nan
868,1002118,90086,淘宝,270,270,270.0,0.0,N,,False,0.0,2025/12/13,nan
869,1002508,90170,淘宝,260,260,260.0,0.0,N,,False,0.0,2025/12/13,nan
870,1001688,90073,拼多多,419,419,419.0,0.0,N,,False,0.0,2025/12/13,nan
871,1002645,90067,拼多多,452,452,452.0,0.0,N,,False,0.0,2025/12/13,nan
872,1002688,90010,拼多多,461,461,461.0,0.0,N,,False,0.0,2025/12/13,nan
873,1000277,90147,淘宝,214,214,214.0,0.0,N,,False,0.0,2025/12/13,nan
874,1001007,90007,淘宝,112,112,79.0,33.0,Y,CP00001515,False,0.0,2025/12/13,cash
875,1002004,90174,淘宝,118,118,118.0,0.0,N,,False,0.0,2025/12/13,nan
876,1000700,90119,拼多多,427,341,306.9,0.9,Y,CP00001537,True,0.2,2025/12/13,discount
877,1002565,90143,拼多多,388,271,216.8,0.8,Y,CP00001555,True,0.3,2025/12/13,discount
878,1002344,90015,拼多多,367,256,230.0,26.0,Y,CP00001565,True,0.3,2025/12/13,cash
879,1002858,90015,拼多多,367,367,367.0,0.0,N,,False,0.0,2025/12/13,nan
880,1002705,90051,拼多多,265,265,265.0,0.0,N,,False,0.0,2025/12/13,nan
881,1002435,90055,淘宝,431,431,431.0,0.0,N,,False,0.0,2025/12/13,nan
882,1002126,90022,淘宝,442,442,442.0,0.0,N,,False,0.0,2025/12/14,nan
883,1000947,90018,淘宝,68,68,59.0,9.0,Y,CP00001605,False,0.0,2025/12/14,cash
884,1002656,90004,拼多多,486,388,388.0,0.0,N,,True,0.2,2025/12/14,nan
885,1000871,90035,淘宝,465,372,316.2,0.85,Y,CP00001588,True,0.2,2025/12/14,discount
886,1000463,90046,拼多多,456,364,309.4,0.85,Y,CP00001586,True,0.2,2025/12/14,discount
887,1002747,90142,拼多多,289,289,289.0,0.0,N,,False,0.0,2025/12/14,nan
888,1001108,90107,拼多多,402,402,341.7,0.85,Y,CP00001226,False,0.0,2025/12/14,discount
889,1002474,90077,拼多多,459,459,459.0,0.0,N,,False,0.0,2025/12/14,nan
890,1002750,90105,拼多多,66,66,66.0,0.0,N,,False,0.0,2025/12/14,nan
891,1002162,90061,拼多多,389,389,370.0,19.0,Y,CP00001601,False,0.0,2025/12/14,cash
