user_id,app_page,action_type,duration,time_spent,device_type,location,action_time
1057,search_page,click,20,214,desktop,Shenzhen,2024-12-22 18:17:09
1165,search_page,click,30,351,mobile,Shanghai,2024-08-14 19:06:34
1121,search_page,click,41,940,tablet,Shanghai,2024-04-12 18:26:51
1134,search_page,scroll,42,544,desktop,Chengdu,2024-02-27 13:44:36
1117,search_page,scroll,35,585,tablet,Shanghai,2024-07-19 09:36:12
1157,search_page,scroll,44,962,tablet,Guangzhou,2024-04-20 01:42:53
1106,home_page,input,60,901,desktop,Guangzhou,2024-08-07 02:13:06
1000,product_page,input,15,617,desktop,Beijing,2024-02-01 12:08:52
1097,home_page,click,52,182,tablet,Beijing,2024-06-20 01:12:18
1027,product_page,input,26,361,desktop,Shenzhen,2024-07-11 19:36:01
1067,product_page,input,28,168,mobile,Beijing,2024-04-03 22:16:27
1072,search_page,scroll,26,851,tablet,Chengdu,2024-08-01 08:27:14
1088,home_page,scroll,27,226,desktop,Shenzhen,2024-08-16 01:39:24
1005,product_page,input,34,6,desktop,Shenzhen,2024-02-26 12:42:55
1169,product_page,input,19,422,mobile,Beijing,2024-06-22 07:38:36
1118,search_page,click,28,618,desktop,Chengdu,2024-07-17 18:03:46
1155,search_page,scroll,30,223,tablet,Beijing,2024-05-19 00:25:46
1193,product_page,click,23,188,tablet,Shenzhen,2024-10-18 15:56:34
1008,home_page,scroll,26,554,desktop,Chengdu,2024-03-14 18:25:18
1111,search_page,input,26,546,mobile,Shanghai,2024-07-24 08:58:12
1004,product_page,input,3,216,tablet,Beijing,2024-04-10 23:19:22
1047,product_page,click,60,333,mobile,Shanghai,2024-06-28 01:46:28
1160,search_page,scroll,55,766,desktop,Beijing,2024-05-24 20:57:01
1055,home_page,input,50,341,desktop,Beijing,2024-08-05 21:59:00
1107,product_page,click,56,40,desktop,Shanghai,2024-07-05 10:14:25
1043,product_page,scroll,16,709,mobile,Shenzhen,2024-11-16 16:39:14
1199,product_page,input,37,706,desktop,Shanghai,2024-12-11 02:48:12
1099,product_page,scroll,47,854,desktop,Chengdu,2024-04-25 03:18:18
1083,search_page,input,57,557,tablet,Shenzhen,2024-09-13 08:42:06
1022,product_page,click,4,6,tablet,Shenzhen,2024-04-03 19:29:17
1112,product_page,click,12,79,desktop,Chengdu,2024-10-07 13:06:20
1025,home_page,click,4,652,mobile,Guangzhou,2024-03-03 03:09:57
1168,product_page,click,45,23,tablet,Shanghai,2024-04-09 07:26:32
1002,product_page,click,3,341,desktop,Guangzhou,2024-03-11 06:52:40
1184,home_page,input,14,298,desktop,Chengdu,2024-07-09 01:18:00
1000,search_page,input,60,957,desktop,Guangzhou,2024-05-21 22:49:51
1042,product_page,scroll,31,192,desktop,Beijing,2024-10-13 06:23:35
1146,search_page,scroll,58,68,tablet,Shanghai,2024-12-20 02:42:57
1072,product_page,click,5,2,desktop,Guangzhou,2024-02-17 14:22:28
1028,search_page,scroll,23,349,mobile,Chengdu,2024-08-06 20:11:37
1197,product_page,click,8,953,tablet,Guangzhou,2024-11-29 19:17:37
1142,search_page,input,19,593,tablet,Shanghai,2024-05-15 05:45:13
1125,product_page,input,22,258,desktop,Guangzhou,2024-07-27 04:48:02
1086,product_page,click,3,77,mobile,Shanghai,2024-01-06 11:36:14
1012,home_page,scroll,8,731,desktop,Guangzhou,2024-10-31 05:45:44
1080,search_page,input,17,80,tablet,Guangzhou,2024-07-20 06:02:31
1089,search_page,input,30,162,mobile,Shanghai,2024-05-01 12:01:43
1155,home_page,input,50,568,tablet,Chengdu,2024-06-28 02:48:37
1057,search_page,input,37,30,mobile,Beijing,2024-02-10 03:46:04
1121,home_page,click,56,933,desktop,Beijing,2024-02-23 05:34:28
1049,product_page,input,45,635,mobile,Beijing,2024-06-13 23:35:21
1125,product_page,click,28,356,tablet,Beijing,2024-01-26 17:37:34
1164,search_page,scroll,1,939,mobile,Shenzhen,2024-10-22 20:30:04
1040,home_page,scroll,42,933,desktop,Shenzhen,2024-08-17 14:55:51
1131,search_page,scroll,40,845,tablet,Shenzhen,2024-02-19 10:54:14
1020,home_page,click,7,865,desktop,Shanghai,2024-10-09 01:51:26
1080,product_page,input,12,242,mobile,Shanghai,2024-07-06 07:32:31
1120,home_page,click,20,145,mobile,Guangzhou,2024-05-28 14:54:12
1038,product_page,click,4,507,mobile,Chengdu,2024-01-03 18:52:15
1055,product_page,click,15,204,tablet,Guangzhou,2024-07-27 04:36:22
1181,home_page,input,22,331,tablet,Beijing,2024-03-05 03:21:18
1016,product_page,click,38,306,desktop,Shenzhen,2024-02-29 09:21:29
1050,home_page,scroll,59,361,tablet,Shenzhen,2024-03-05 18:36:08
1042,product_page,input,58,419,tablet,Guangzhou,2024-01-09 15:27:36
1156,home_page,scroll,43,630,desktop,Shenzhen,2024-04-11 15:37:14
1108,search_page,scroll,5,118,tablet,Chengdu,2024-02-19 18:10:44
1132,search_page,scroll,46,763,desktop,Beijing,2024-04-14 00:16:59
1048,product_page,input,9,144,desktop,Guangzhou,2024-10-25 06:08:02
1023,home_page,input,47,400,desktop,Guangzhou,2024-07-09 12:59:31
1078,product_page,input,46,697,desktop,Shenzhen,2024-02-10 11:12:16
1133,product_page,input,45,739,mobile,Guangzhou,2024-11-23 00:37:05
1110,search_page,scroll,48,643,tablet,Shanghai,2024-05-19 20:14:56
1128,home_page,scroll,54,388,mobile,Shenzhen,2024-06-19 02:15:28
1101,search_page,input,22,885,tablet,Guangzhou,2024-05-29 02:20:30
1143,home_page,scroll,6,26,mobile,Shanghai,2024-06-24 22:30:59
1023,home_page,input,44,427,desktop,Shanghai,2024-10-27 15:26:13
1010,home_page,scroll,13,221,mobile,Guangzhou,2024-07-30 21:45:55
1091,product_page,click,21,633,desktop,Guangzhou,2024-12-25 15:15:34
1149,search_page,scroll,60,505,desktop,Chengdu,2024-10-11 16:43:59
1090,search_page,scroll,17,444,mobile,Shenzhen,2024-09-12 10:09:57
1167,home_page,click,38,852,mobile,Shanghai,2024-07-12 11:07:39
1044,home_page,click,18,84,desktop,Beijing,2024-05-04 05:08:14
1159,search_page,input,3,278,tablet,Shenzhen,2024-09-17 23:38:35
1138,product_page,click,45,510,mobile,Shanghai,2024-02-13 15:07:27
1176,product_page,scroll,36,755,desktop,Guangzhou,2024-07-04 01:15:10
1086,search_page,click,5,26,desktop,Shanghai,2024-05-20 03:52:31
1177,home_page,input,21,460,mobile,Shenzhen,2024-11-21 08:40:42
1154,search_page,click,58,683,tablet,Beijing,2024-10-05 06:16:04
1015,search_page,input,32,772,tablet,Chengdu,2024-01-21 07:06:06
1139,product_page,scroll,12,783,mobile,Shenzhen,2024-07-09 12:22:44
1091,home_page,input,3,627,tablet,Shanghai,2024-04-26 00:13:01
1159,home_page,scroll,41,371,mobile,Chengdu,2024-09-25 11:19:51
1176,product_page,scroll,19,215,mobile,Beijing,2024-07-03 20:49:53
1122,home_page,scroll,48,961,desktop,Chengdu,2024-01-07 21:09:12
1017,search_page,scroll,55,6,tablet,Guangzhou,2024-08-08 19:42:49
1158,product_page,input,57,95,tablet,Guangzhou,2024-04-11 14:02:17
1024,home_page,click,58,724,tablet,Chengdu,2024-10-20 15:39:00
1027,product_page,scroll,33,499,mobile,Shanghai,2024-05-18 16:13:55
1178,product_page,click,43,761,desktop,Guangzhou,2024-03-20 10:35:21
1177,home_page,scroll,42,534,tablet,Shenzhen,2024-08-08 14:41:44
1102,product_page,scroll,2,354,desktop,Shanghai,2024-09-06 09:14:38
1001,search_page,input,34,812,mobile,Shanghai,2024-08-29 12:02:41
1176,home_page,click,50,811,desktop,Beijing,2024-01-08 07:22:40
1153,home_page,scroll,30,173,desktop,Shanghai,2024-03-04 19:56:05
1065,product_page,click,13,946,mobile,Guangzhou,2024-05-15 03:09:15
1138,search_page,input,28,535,mobile,Chengdu,2024-04-30 11:04:54
1035,product_page,input,21,510,mobile,Chengdu,2024-06-30 23:29:34
1130,product_page,scroll,30,239,mobile,Shenzhen,2024-04-15 01:33:58
1139,search_page,scroll,6,8,desktop,Beijing,2024-11-16 00:31:53
1015,product_page,click,2,905,mobile,Beijing,2024-12-02 18:45:17
1057,product_page,click,44,349,mobile,Guangzhou,2024-09-28 23:43:24
1152,search_page,click,20,449,mobile,Chengdu,2024-02-13 04:35:17
1067,product_page,scroll,11,666,tablet,Shanghai,2024-09-18 11:56:20
1184,product_page,scroll,50,254,tablet,Shenzhen,2024-06-28 23:53:56
1051,home_page,input,14,192,mobile,Shenzhen,2024-11-07 07:46:23
1142,home_page,click,12,99,desktop,Chengdu,2024-10-10 14:38:56
1103,search_page,scroll,30,806,desktop,Shanghai,2024-08-11 22:28:23
1160,search_page,click,3,221,tablet,Shenzhen,2024-11-01 20:45:44
1169,search_page,scroll,21,696,desktop,Beijing,2024-02-24 08:57:08
1131,search_page,input,25,25,tablet,Shenzhen,2024-05-03 14:01:45
1052,product_page,scroll,56,533,tablet,Guangzhou,2024-06-21 18:02:38
1087,product_page,input,47,360,tablet,Chengdu,2024-04-05 08:29:32
1165,product_page,input,51,381,mobile,Guangzhou,2024-05-28 15:51:25
1194,search_page,click,2,945,mobile,Shenzhen,2024-02-01 05:25:34
1047,home_page,input,57,314,tablet,Guangzhou,2024-11-19 00:48:06
1164,search_page,input,44,3,mobile,Chengdu,2024-03-04 22:35:45
1101,search_page,input,55,481,desktop,Chengdu,2024-07-24 14:12:22
1010,home_page,input,18,919,mobile,Beijing,2024-02-06 06:33:25
1058,home_page,click,48,318,tablet,Guangzhou,2024-06-04 05:50:47
1197,home_page,scroll,41,169,mobile,Chengdu,2024-07-15 05:20:33
1125,search_page,click,31,349,tablet,Chengdu,2024-09-17 06:54:11
1137,search_page,scroll,44,884,desktop,Guangzhou,2024-02-20 17:55:36
1030,product_page,input,23,69,mobile,Guangzhou,2024-05-01 09:55:21
1156,product_page,click,9,715,mobile,Beijing,2024-05-03 16:54:50
1063,search_page,click,51,734,mobile,Shanghai,2024-04-06 14:41:21
1148,home_page,input,43,815,desktop,Chengdu,2024-08-30 03:22:24
1151,search_page,input,52,533,tablet,Shenzhen,2024-06-18 19:04:30
1140,home_page,scroll,27,427,mobile,Chengdu,2024-11-26 05:16:07
1160,search_page,scroll,16,973,desktop,Shanghai,2024-10-18 03:37:35
1004,product_page,click,6,70,desktop,Guangzhou,2024-09-14 01:23:22
1007,product_page,click,30,215,mobile,Guangzhou,2024-08-20 05:38:14
1182,home_page,input,26,249,mobile,Shenzhen,2024-02-13 09:17:18
1173,home_page,click,49,738,mobile,Shenzhen,2024-11-01 01:34:17
1014,product_page,input,10,844,desktop,Shanghai,2024-11-28 11:25:31
1024,product_page,scroll,16,631,mobile,Shanghai,2024-05-01 07:13:52
1060,home_page,scroll,54,136,mobile,Beijing,2024-10-08 21:06:58
1017,home_page,input,24,703,tablet,Shenzhen,2024-10-18 11:24:32
1182,home_page,click,39,192,desktop,Beijing,2024-10-13 17:28:17
1084,search_page,click,44,855,tablet,Chengdu,2024-11-06 21:33:26
1038,search_page,scroll,14,697,tablet,Chengdu,2024-01-09 16:20:28
1101,search_page,input,59,39,desktop,Shanghai,2024-08-27 03:45:03
1092,product_page,scroll,14,312,mobile,Chengdu,2024-10-12 11:42:40
1046,product_page,click,38,888,tablet,Shenzhen,2024-10-02 22:29:59
1018,product_page,scroll,49,266,mobile,Shenzhen,2024-08-14 16:41:46
1164,home_page,click,35,451,tablet,Guangzhou,2024-03-06 15:00:04
1045,product_page,input,45,288,mobile,Shanghai,2024-12-28 03:13:25
1199,product_page,scroll,13,212,tablet,Guangzhou,2024-10-30 11:20:49
1055,product_page,click,16,214,desktop,Beijing,2024-09-08 11:28:19
1068,search_page,scroll,31,182,desktop,Guangzhou,2024-02-19 21:49:23
1176,product_page,scroll,59,898,tablet,Beijing,2024-08-24 14:50:09
1019,search_page,input,6,632,tablet,Shanghai,2024-12-30 21:46:31
1019,product_page,click,19,616,mobile,Shenzhen,2024-10-27 07:14:03
1030,home_page,click,49,622,mobile,Shenzhen,2024-11-10 19:48:55
1065,product_page,click,53,784,tablet,Chengdu,2024-11-04 20:52:12
1174,product_page,click,16,714,mobile,Beijing,2024-11-11 11:01:47
1117,product_page,scroll,14,960,mobile,Chengdu,2024-09-10 18:26:59
1116,search_page,scroll,6,110,desktop,Beijing,2024-01-19 14:41:52
1089,home_page,click,22,471,tablet,Chengdu,2024-07-22 20:46:40
1110,product_page,click,11,435,mobile,Chengdu,2024-03-02 08:19:59
1168,search_page,click,46,385,tablet,Chengdu,2024-12-24 12:39:18
1040,product_page,click,10,330,mobile,Shanghai,2024-04-15 05:44:51
1139,search_page,click,5,978,tablet,Shanghai,2024-03-06 13:38:28
1123,search_page,click,42,39,desktop,Shenzhen,2024-07-24 15:34:54
1130,product_page,scroll,25,272,desktop,Chengdu,2024-04-01 17:39:04
1054,product_page,click,25,109,mobile,Chengdu,2024-02-04 22:10:38
1162,search_page,scroll,3,731,mobile,Shanghai,2024-07-15 12:56:40
1116,search_page,input,15,993,tablet,Beijing,2024-10-26 20:04:36
1160,product_page,click,18,550,tablet,Shanghai,2024-12-07 22:55:07
1156,search_page,click,28,990,tablet,Chengdu,2024-06-09 03:55:56
1138,home_page,input,53,102,tablet,Beijing,2024-07-06 00:27:52
1066,product_page,scroll,30,860,desktop,Guangzhou,2024-05-16 10:12:08
1020,search_page,input,43,556,mobile,Chengdu,2024-05-30 10:35:05
1040,product_page,click,51,676,desktop,Beijing,2024-04-16 04:36:41
1068,product_page,click,55,882,mobile,Shanghai,2024-10-10 04:09:44
1007,search_page,click,23,716,desktop,Shenzhen,2024-01-27 05:36:54
1160,product_page,scroll,25,691,mobile,Shenzhen,2024-04-20 16:43:56
1139,search_page,click,12,956,desktop,Shanghai,2024-10-03 06:28:51
1040,home_page,scroll,35,445,tablet,Shenzhen,2024-02-24 01:38:18
1029,product_page,click,9,406,tablet,Chengdu,2024-03-26 03:34:27
1048,product_page,scroll,29,155,mobile,Chengdu,2024-06-29 15:19:44
1118,home_page,click,11,894,tablet,Chengdu,2024-02-07 05:58:34
1006,search_page,input,2,391,desktop,Guangzhou,2024-04-26 01:46:20
1174,home_page,input,38,431,tablet,Guangzhou,2024-06-06 06:26:13
1138,home_page,scroll,55,367,mobile,Chengdu,2024-02-10 22:49:00
1076,product_page,click,35,307,tablet,Shenzhen,2024-11-22 17:20:56
1131,search_page,input,35,765,tablet,Shenzhen,2024-05-12 10:39:11
1002,search_page,scroll,24,904,tablet,Guangzhou,2024-06-04 08:42:11
1011,product_page,scroll,55,758,mobile,Beijing,2024-05-14 14:39:34
1027,search_page,input,18,149,tablet,Shanghai,2024-03-05 01:07:01
1091,home_page,input,29,989,desktop,Shenzhen,2024-09-12 15:51:32
1189,search_page,scroll,37,929,desktop,Guangzhou,2024-12-11 15:10:11
1027,search_page,input,34,311,desktop,Guangzhou,2024-06-26 07:28:37
1070,product_page,click,31,464,mobile,Shenzhen,2024-02-16 07:00:25
1054,home_page,click,52,677,tablet,Shanghai,2024-07-28 14:24:01
1044,home_page,click,47,40,mobile,Chengdu,2024-08-08 07:23:27
1104,product_page,scroll,31,592,desktop,Chengdu,2024-09-26 15:54:44
1050,search_page,input,35,964,tablet,Shenzhen,2024-10-24 04:21:05
1035,home_page,click,29,131,mobile,Shenzhen,2024-05-21 16:02:15
1063,product_page,click,39,858,tablet,Shanghai,2024-08-07 16:25:03
1082,search_page,scroll,13,636,mobile,Shenzhen,2024-02-26 14:19:53
1162,home_page,scroll,49,704,tablet,Shanghai,2024-02-11 23:01:04
1110,home_page,input,30,991,mobile,Shanghai,2024-04-29 19:56:27
1083,search_page,click,41,498,tablet,Shanghai,2024-02-03 03:37:08
1097,home_page,scroll,22,950,desktop,Guangzhou,2024-09-01 07:43:59
1064,search_page,input,60,22,desktop,Beijing,2024-01-17 08:30:09
1193,product_page,input,24,823,mobile,Shenzhen,2024-12-27 21:56:26
1011,search_page,scroll,58,191,tablet,Guangzhou,2024-07-08 22:57:35
1052,home_page,click,52,766,desktop,Shanghai,2024-06-03 04:49:54
1164,home_page,input,41,895,tablet,Shenzhen,2024-11-10 06:57:02
1117,search_page,click,2,717,desktop,Shenzhen,2024-05-08 02:02:03
1014,search_page,input,43,79,mobile,Shanghai,2024-06-09 11:20:58
1042,search_page,click,57,948,mobile,Guangzhou,2024-03-19 00:31:44
1015,product_page,scroll,41,668,tablet,Shanghai,2024-05-14 12:21:45
1141,product_page,input,49,137,tablet,Shanghai,2024-06-12 18:46:34
1027,search_page,scroll,9,272,tablet,Shanghai,2024-04-24 15:37:06
1111,home_page,input,46,514,desktop,Guangzhou,2024-10-17 16:02:25
1108,product_page,scroll,14,317,mobile,Beijing,2024-05-08 07:00:06
1034,product_page,scroll,53,942,desktop,Chengdu,2024-09-17 22:10:13
1102,product_page,scroll,27,969,mobile,Chengdu,2024-04-07 09:37:44
1060,product_page,click,11,279,tablet,Chengdu,2024-08-29 09:27:49
1135,search_page,input,44,786,desktop,Guangzhou,2024-09-27 10:14:10
1006,product_page,click,15,600,mobile,Guangzhou,2024-09-28 23:25:43
1140,product_page,click,31,238,mobile,Guangzhou,2024-04-14 01:44:51
1078,search_page,scroll,54,410,mobile,Beijing,2024-06-27 01:15:58
1041,home_page,scroll,10,107,desktop,Guangzhou,2024-08-22 16:51:03
1191,product_page,input,31,936,mobile,Guangzhou,2024-03-06 10:58:41
1025,product_page,input,53,208,tablet,Chengdu,2024-03-12 11:21:47
1028,home_page,click,6,945,desktop,Beijing,2024-01-25 01:10:19
1121,product_page,scroll,33,861,tablet,Guangzhou,2024-11-24 14:45:41
1171,product_page,click,24,246,mobile,Guangzhou,2024-12-04 23:17:57
1163,search_page,scroll,21,112,tablet,Shenzhen,2024-09-21 17:40:12
1089,home_page,input,17,289,mobile,Beijing,2024-02-07 21:23:40
1102,home_page,input,29,701,mobile,Beijing,2024-10-22 17:41:43
1062,product_page,scroll,60,486,tablet,Shanghai,2024-11-03 21:00:07
1043,search_page,scroll,19,731,mobile,Shanghai,2024-07-28 09:49:18
1141,search_page,input,51,734,tablet,Guangzhou,2024-07-11 19:58:11
1077,product_page,input,7,518,mobile,Beijing,2024-07-04 10:42:58
1076,home_page,scroll,51,852,mobile,Guangzhou,2024-02-20 15:59:58
1060,product_page,input,41,778,desktop,Chengdu,2024-12-05 02:45:59
1102,product_page,input,2,265,tablet,Guangzhou,2024-10-12 04:32:29
1173,home_page,scroll,58,213,desktop,Shenzhen,2024-04-16 05:44:38
1190,search_page,input,24,134,tablet,Beijing,2024-01-12 19:14:48
1134,home_page,click,60,785,mobile,Shanghai,2024-11-09 14:05:37
1004,search_page,input,10,465,mobile,Shanghai,2024-07-20 09:51:38
1055,search_page,click,27,491,mobile,Beijing,2024-02-04 03:02:18
1064,product_page,scroll,40,347,mobile,Chengdu,2024-10-18 10:46:22
1156,search_page,scroll,6,773,mobile,Chengdu,2024-03-08 02:34:15
1116,home_page,scroll,38,361,tablet,Shenzhen,2024-05-26 13:06:31
1139,home_page,click,55,853,desktop,Guangzhou,2024-11-09 13:16:01
1097,product_page,click,10,775,tablet,Shanghai,2024-07-12 04:44:34
1135,product_page,input,36,492,tablet,Shanghai,2024-05-21 00:27:21
1083,home_page,click,40,161,tablet,Guangzhou,2024-11-13 00:57:04
1045,search_page,click,46,744,desktop,Beijing,2024-09-04 09:48:03
1111,product_page,input,54,89,desktop,Shenzhen,2024-11-14 01:54:45
1039,home_page,click,42,718,mobile,Shanghai,2024-04-04 12:08:25
1031,search_page,input,12,120,mobile,Beijing,2024-09-07 07:25:42
1052,home_page,scroll,50,416,tablet,Guangzhou,2024-01-13 03:56:57
1139,search_page,scroll,41,446,desktop,Shenzhen,2024-11-22 07:51:27
1081,home_page,input,1,293,tablet,Chengdu,2024-04-13 20:20:24
1178,product_page,click,6,808,tablet,Beijing,2024-09-02 16:24:18
1152,search_page,input,9,686,tablet,Chengdu,2024-10-12 07:25:44
1080,search_page,input,41,794,desktop,Beijing,2024-03-29 22:17:15
1075,product_page,scroll,1,880,mobile,Guangzhou,2024-02-04 10:46:21
1110,home_page,click,41,720,mobile,Shanghai,2024-06-28 05:59:47
1142,search_page,input,34,130,desktop,Shanghai,2024-07-10 22:59:06
1190,search_page,input,3,193,desktop,Shenzhen,2024-01-20 02:32:15
1138,search_page,click,52,874,desktop,Shanghai,2024-12-30 16:06:40
1060,home_page,click,46,650,tablet,Chengdu,2024-11-20 09:10:02
1118,search_page,click,30,228,tablet,Shenzhen,2024-11-30 11:56:45
1132,search_page,click,33,170,desktop,Shanghai,2024-02-18 14:59:00
1125,product_page,click,8,798,desktop,Chengdu,2024-11-04 08:16:32
1174,product_page,scroll,1,963,tablet,Shanghai,2024-04-19 08:18:52
1097,home_page,input,34,790,mobile,Chengdu,2024-08-26 12:24:23
1003,search_page,scroll,30,613,tablet,Beijing,2024-05-27 05:50:30
1197,product_page,scroll,57,821,mobile,Chengdu,2024-03-16 07:28:22
1063,search_page,input,54,52,mobile,Shanghai,2024-11-07 13:15:34
1000,home_page,click,35,902,mobile,Guangzhou,2024-10-05 06:33:29
1199,home_page,input,14,754,desktop,Shenzhen,2024-02-22 00:24:01
1188,home_page,click,26,365,tablet,Shanghai,2024-03-22 23:36:46
1091,search_page,input,26,392,mobile,Chengdu,2024-09-24 08:31:44
1088,product_page,input,44,754,tablet,Shenzhen,2024-05-04 00:06:50
1177,home_page,scroll,25,948,desktop,Chengdu,2024-11-15 17:39:19
1134,product_page,input,36,860,tablet,Beijing,2024-05-21 16:48:08
1160,home_page,click,7,1000,desktop,Shanghai,2024-05-08 17:35:23
1050,product_page,scroll,39,449,desktop,Chengdu,2024-12-14 03:04:30
1053,home_page,input,36,405,tablet,Guangzhou,2024-01-16 03:24:01
1161,home_page,scroll,51,272,desktop,Guangzhou,2024-07-12 22:03:47
1137,home_page,click,19,323,desktop,Shanghai,2024-11-21 06:42:11
1129,search_page,scroll,39,45,tablet,Shanghai,2024-11-18 19:37:43
1060,search_page,scroll,2,874,desktop,Chengdu,2024-03-06 11:04:13
1062,home_page,scroll,30,599,mobile,Beijing,2024-07-28 23:04:48
1175,search_page,input,16,940,tablet,Chengdu,2024-08-18 21:37:32
1122,home_page,click,32,558,desktop,Beijing,2024-07-31 09:45:01
1019,product_page,click,2,596,mobile,Guangzhou,2024-08-08 10:28:32
1189,home_page,click,45,115,tablet,Beijing,2024-12-11 09:03:23
1092,home_page,click,21,743,tablet,Beijing,2024-07-18 07:55:38
1157,search_page,input,37,183,mobile,Guangzhou,2024-12-26 13:29:45
1128,product_page,input,58,684,tablet,Shanghai,2024-08-24 21:36:36
1160,search_page,scroll,40,706,mobile,Shenzhen,2024-09-17 14:55:18
1109,product_page,click,13,306,mobile,Shanghai,2024-09-26 18:19:05
1118,search_page,input,58,342,tablet,Chengdu,2024-06-27 09:38:52
1052,product_page,click,7,57,mobile,Shenzhen,2024-04-13 07:05:05
1080,home_page,scroll,40,916,mobile,Guangzhou,2024-12-28 05:05:45
1182,search_page,input,23,434,tablet,Guangzhou,2024-06-26 23:54:37
1105,home_page,input,54,235,mobile,Beijing,2024-05-13 07:14:23
1155,home_page,input,50,606,desktop,Guangzhou,2024-03-02 05:14:34
1121,search_page,click,44,314,mobile,Shenzhen,2024-01-07 09:40:36
1122,search_page,scroll,31,491,desktop,Guangzhou,2024-08-20 06:46:39
1034,search_page,click,4,362,mobile,Guangzhou,2024-12-26 04:33:01
1055,home_page,click,39,128,mobile,Beijing,2024-12-29 21:59:03
1095,home_page,click,48,693,desktop,Shenzhen,2024-02-29 06:54:04
1134,home_page,click,28,521,tablet,Shenzhen,2024-03-19 20:14:57
1066,home_page,input,15,806,tablet,Shenzhen,2024-11-30 11:26:24
1165,search_page,scroll,4,847,tablet,Chengdu,2024-05-06 12:04:14
1092,product_page,click,45,27,desktop,Shanghai,2024-02-26 21:33:24
1015,home_page,click,24,412,desktop,Shenzhen,2024-09-03 00:54:17
1121,product_page,input,18,441,mobile,Chengdu,2024-11-22 14:47:21
1146,home_page,click,11,283,mobile,Shenzhen,2024-09-28 19:45:28
1016,product_page,input,54,198,tablet,Chengdu,2024-08-22 19:57:14
1014,home_page,input,60,810,desktop,Chengdu,2024-04-27 05:47:04
1140,home_page,scroll,47,959,tablet,Shenzhen,2024-03-13 10:59:27
1134,home_page,scroll,1,862,desktop,Guangzhou,2024-07-02 18:39:41
1020,search_page,input,7,915,mobile,Guangzhou,2024-08-01 05:41:20
1004,search_page,click,29,617,mobile,Beijing,2024-08-30 10:25:10
1020,product_page,click,13,542,tablet,Chengdu,2024-08-12 18:40:27
1059,product_page,click,5,768,mobile,Beijing,2024-01-26 14:28:27
1006,home_page,click,28,309,mobile,Chengdu,2024-02-25 18:27:36
1024,search_page,scroll,60,900,tablet,Shanghai,2024-03-08 04:57:35
1194,product_page,scroll,25,458,mobile,Guangzhou,2024-02-12 17:34:17
1109,search_page,click,53,267,tablet,Chengdu,2024-06-23 12:39:30
1039,home_page,scroll,49,303,mobile,Chengdu,2024-04-01 05:47:21
1112,home_page,input,12,229,desktop,Beijing,2024-10-10 16:51:19
1174,home_page,scroll,55,562,mobile,Beijing,2024-12-18 10:52:44
1195,home_page,scroll,21,636,tablet,Shanghai,2024-01-24 18:23:31
1070,home_page,scroll,46,443,mobile,Chengdu,2024-08-29 16:58:46
1154,home_page,scroll,7,723,tablet,Beijing,2024-06-11 03:32:32
1083,home_page,scroll,20,504,desktop,Chengdu,2024-07-31 20:24:02
1192,home_page,click,49,566,tablet,Shenzhen,2024-07-16 22:21:01
1171,home_page,input,56,606,mobile,Guangzhou,2024-06-30 07:10:49
1120,product_page,input,31,647,mobile,Guangzhou,2024-04-16 11:14:22
1033,product_page,click,50,128,mobile,Shanghai,2024-12-06 08:11:14
1176,home_page,input,23,119,tablet,Shenzhen,2024-04-04 12:21:54
1083,product_page,input,20,984,desktop,Chengdu,2024-06-14 18:34:04
1141,search_page,input,26,360,mobile,Shanghai,2024-06-06 22:41:43
1075,search_page,click,5,127,desktop,Chengdu,2024-03-16 21:42:28
1074,search_page,input,43,744,tablet,Shenzhen,2024-08-24 04:51:17
1068,product_page,input,53,903,desktop,Shenzhen,2024-02-29 00:06:36
1171,product_page,input,5,165,tablet,Chengdu,2024-01-05 05:23:08
1166,search_page,input,41,735,tablet,Chengdu,2024-07-31 06:52:36
1180,search_page,scroll,53,221,tablet,Guangzhou,2024-04-19 01:02:18
1173,product_page,input,46,294,mobile,Chengdu,2024-01-11 00:18:40
1183,home_page,click,28,309,desktop,Shanghai,2024-06-25 21:27:34
1168,product_page,click,43,723,mobile,Guangzhou,2024-01-22 00:54:42
1071,product_page,input,19,851,desktop,Chengdu,2024-12-27 20:29:12
1089,home_page,input,13,38,tablet,Shenzhen,2024-12-08 18:01:16
1198,home_page,input,21,821,tablet,Shanghai,2024-08-17 10:17:58
1043,search_page,click,30,506,mobile,Shanghai,2024-07-22 13:53:37
1000,product_page,scroll,12,194,mobile,Guangzhou,2024-01-14 23:03:48
1197,home_page,scroll,15,476,tablet,Guangzhou,2024-05-12 22:32:05
1199,home_page,input,14,468,desktop,Guangzhou,2024-05-20 11:12:43
1119,search_page,input,48,827,desktop,Shenzhen,2024-03-29 20:04:36
1027,product_page,input,6,959,mobile,Shanghai,2024-05-20 20:00:26
1018,search_page,input,15,343,tablet,Chengdu,2024-04-17 17:36:59
1192,product_page,scroll,16,418,desktop,Shanghai,2024-05-29 01:24:37
1107,home_page,input,41,648,tablet,Beijing,2024-03-29 15:08:40
1017,product_page,click,39,117,mobile,Chengdu,2024-09-13 23:49:38
1156,product_page,input,9,736,mobile,Beijing,2024-09-22 22:56:50
1076,product_page,click,11,922,tablet,Beijing,2024-11-14 02:00:28
